,id1,Description1,id2,Description2,Type of dependency
284,28100,"  At the moment, it's only possible to get files...",6071,"   I would like to crud a Wiki site, especially c...",independent
285,12913,   More of a task: source:trunk/doc/INSTALL has b...,1549,   A frozen versioned (anything that can be uniqu...,independent
286,15547,   It seems it is not possible to search issues b...,1679,   Enhance login / sign on action so that  after ...,independent
287,12868,"   when i change the status to solved, it would b...",1494,"   As a plugin developer, I've had to walk severa...",independent
288,32657,"  Hello,\r\n\r\nwe are planning to use Redmine i...",15181,"   Hy,\r\n\r\nFirst I was looking an answer on th...",independent
289,12421,   Please expand testing for JRuby 1.7,19169,   It would be great if the wiki could show de pr...,independent
290,18785,   This came up while seeing yet another forum po...,10294,   h3. The problem\r\n\r\nIt's really hard to fin...,independent
291,9740,   We are setting up a RedMine server for collabo...,2085,"   People now use a lot of Web apps (cms, web mai...",independent
292,12522,"   Hello,\r\n\r\nWe use redmine with succes for m...",303,   It would be really nice if I could set viewing...,independent
293,16115,   I want you to support the REST API to watch th...,2944,   We have customers who use redmine in business ...,independent
294,7551,   In order to have a better control on what user...,458,   I.e. there's no empty option in 'Assigned to' ...,independent
295,13615,"   When displayed Wiki page, one can press Histor...",3049,   Please add the solution found here:\r\nhttp://...,independent
296,2538,   We're evaluating idea to give access to some o...,1020,   This feature could ease the search when they a...,independent
297,8006,"   Hi,\r\n\r\nthe right-click context menu for is...",28531,  We have a theme with a styling dependent on kn...,independent
298,5187,   your instruction for UpGrade is not specific a...,23471,   I want to start a redmine project from a anoth...,independent
299,1020,   This feature could ease the search when they a...,12898,   When I navigate to the URL @/issues/context_me...,independent
300,14434,   - I don't mean an email gets turned into an is...,346,   It would be really great to be able to be able...,independent
301,4004,   The test fixtures are becoming difficult to ma...,2519,"   When creating new issues via email, I often fi...",independent
302,25616,  Currently the changelogs (both the ones on red...,7327,"   A very necessary thing, which is so lacking. W...",independent
303,2880,"   It would be great to have an issue attribute ""...",541,"   If an issue has revisions associated with it, ...",independent
304,17997,   Goal:\r\n\r\nProvide a way for a developer or ...,15147,   In the roles & permisson all monitoring items ...,independent
305,1000,   !,13064,"   *Symptom*\r\n*  In following code, our Redmine...",independent
306,386,"   ""Imagine the following date: 02/04/03\r\n\r\nW...",12859,"   If there are many fields, subject field do not...",independent
307,314,   Users have to fill in name and password every ...,6873,   Hello guys.\r\nFirst of all thanks for redmine...,independent
308,12702,   reeasdf,9251,"   Наша задача: Разработка полноценного, надежног...",independent
309,10269,   One of my pet peeves with trackers is that alt...,15547,   It seems it is not possible to search issues b...,independent
310,2913,"   Hello,\r\n\r\nit would be very useful if you a...",8120,   Code syntax highlighting in Wiki only works wi...,independent
311,10170,   It would be a good thing to be able to save th...,1494,"   As a plugin developer, I've had to walk severa...",independent
312,6478,   When you take a look to the list of issues and...,4529,   I have tried to find a way to do this with the...,independent
313,16821,"   Here is a common workflow : issue is new, then...",31206,"  Hi,\r\n\r\nIf the tracker is changed, and the ...",independent
314,7145,   This feature wouldn't be show the product in t...,1722,"   Create a way to do something like ""tags"" for t...",independent
315,33836, Demo.redmine.org runs an old version of Redmin...,8930,   I use the WebDav-Plugin to manage my documente...,independent
316,6122,   Imagine situation:\r\n\r\nI am working on feat...,29474,  Many modern tools like Slack/Github/BitBucket ...,independent
317,19961,   It seems by lib/redmine/imap.rb that we have t...,3388,   Currently there exist only 1 log file under /l...,independent
318,14322,   Sometimes an Excel/Spreadsheet Export of Ticke...,5285,   calculate it as (estimated_time - estimated_ti...,independent
319,447,   Right now the order you make the priority enum...,9374,   For example if I want to reply privately at 1 ...,independent
320,9715,"   Redmine already supports ""fixing"" issues which...",20115,   Hi. It would be great to have a possibility to...,independent
321,18411,"   It is interesting that _Assignee_=@""<< me >>""@...",2646,   I though it would be useful to have a controll...,independent
322,18785,   This came up while seeing yet another forum po...,4877,"   In my company, as we use only SVN, we modified...",independent
323,33784," As Mercurial is ""transitioning to Python 3"":ht...",16902,   Since pages are translated depending on the pr...,independent
324,8995,"   If one creates a report on the spent time, esp...",5686,   For example in this tracker i don't need to se...,independent
325,15182,   If I edit a region (click on yellow pencil ico...,4374,   It would be very handy to be able to preview t...,independent
326,3487,   Is it possible to place downloadable files on ...,11654,   I think it would be great if certain roles cou...,independent
327,3680,   It would be amazing if it would be an option w...,4642,   I hope Redmine can natively support to create ...,independent
328,2718,   IE no gives an error message when redmine is u...,18243,"   When wiki page is being edited, the list of it...",independent
329,27317,"  hi all, i need plugin or source display issue ...",3417,   Right now I can get tickets auto-assigned to a...,independent
330,17002,   I think this is easy to implement (no conflict...,33003,  Is it possible to add a logo to the Emails foo...,independent
331,23471,   I want to start a redmine project from a anoth...,9542,"   Hi,\r\n\r\nI use Redmine as a project manageme...",independent
332,7428,   It would be great to allow users to modify iss...,5331,   you probably know hook script for svn etc. i t...,independent
333,6665,   It would be useful to be able to copy member c...,2637,   My company is currently using Redmine and we l...,independent
334,7487,"   ""author"" and ""assigned_to"" fields included in ...",431,"   Given that you can click on the ""Projects"" top...",independent
335,23301,   A sharing mechanism like Versions would be great.,32000,  Redmine provides an email notification feature...,independent
336,2914,   It would be great if you could add a Ticket Fi...,20489,   Redmine can send a email-notification when tim...,independent
337,1629,   Something really interesting would be a list o...,13326,   We are wanting to add security against certain...,independent
338,19975,   Is that a way to have this chart on the pdf ex...,26415,  Why after? \r\n\r\nI suggest to have 2 separat...,independent
339,31814,  When I choose the language of 'Simplified Chin...,11041,"   Hi,\r\n\r\nIn order to complete the [[Plugin_t...",independent
