,id1,Description1,id2,Description2,Type of dependency
280,2604,"   When creating a new issue, we can preview our ...",27758,  I'm working on a patch that adds the Preview f...,relates
281,22015,  In the current layout the preview of the texti...,27758,  I'm working on a patch that adds the Preview f...,relates
282,9174,   Can you guys add the preview feature to docume...,27758,  I'm working on a patch that adds the Preview f...,relates
283,4252,"   I would suggest all of the ""preview"" buttons m...",27758,  I'm working on a patch that adds the Preview f...,relates
284,29712,"  Currently, full-width custom fields don't have...",27758,  I'm working on a patch that adds the Preview f...,relates
285,27758,  I'm working on a patch that adds the Preview f...,30459,"  In Redmine 3.4 and earlier, you could update t...",relates
286,7157,   When Preview edited text i alway have to scrol...,27758,  I'm working on a patch that adds the Preview f...,duplicates
287,27731,  In the Administration section you can say that...,8488,"   As requested by some people (#7414#note-16, #7...",relates
288,27731,  In the Administration section you can say that...,18640,  #17976 introduced groups for non-member and an...,relates
289,27680,  Currently the format is as follows:\r\n\r\n<pr...,13981,   It would be nice to be able to configure the s...,duplicates
290,27677,  it's possible to implement a fourth value for ...,8488,"   As requested by some people (#7414#note-16, #7...",duplicates
291,26409,"  Needless to say, assignee is important informa...",27672,  I would like to select and show the necessary ...,relates
292,27644,  When there are a change on an Issue based on a...,6687,   When a normal issue is changed to being a subt...,relates
293,449,   It would be so convinient and productive if re...,27412,  The access keys supported by Redmine (which ar...,relates
294,27401,"  Coming from Confluence I really love that ""E"" ...",449,   It would be so convinient and productive if re...,duplicates
295,27401,"  Coming from Confluence I really love that ""E"" ...",6846,   It would be very sweet to be able to navigatio...,duplicates
296,27368,  This patch implements preview for comments for...,2604,"   When creating a new issue, we can preview our ...",relates
297,27368,  This patch implements preview for comments for...,27758,  I'm working on a patch that adds the Preview f...,relates
298,27365,  Hi!\r\nIs there an opportunity to insert for p...,1140,   I would like to filter issues using more than ...,duplicates
299,27363,  Morning :)\r\n\r\nI have some custom fields as...,1140,   I would like to filter issues using more than ...,relates
300,21163,  For some roles we don't want to show the numbe...,27338,  For some roles we don't want to upload files i...,copied_to
301,27328,  hi \r\ni need to know how do i add time as a p...,3848,   This patch allows the current user to record t...,duplicates
302,27316,  I do not know if it will be a defect but in th...,20812,  Although  CSS class 'overdue' on issues was im...,relates
303,1565,   Should be nice to add on my page folder a save...,27313,  According to #1565#note-88 created issue. Lets...,relates
304,27234,  Internationalization the custom fields is very...,3972,   It would be very nice when the values of field...,duplicates
305,27150,  Permissions infrastructure (probably requires ...,27151,"  Be able to designate groups as ""Active"" or ""Lo...",relates
306,27150,  Permissions infrastructure (probably requires ...,27151,"  Be able to designate groups as ""Active"" or ""Lo...",relates
307,27135,  It's generally good idea that creator of the t...,6914,   I have reported #1189 over two years ago. To t...,relates
308,27128,  Much like what's available when new saved quer...,7360,   It would be nice to be able to create a defaul...,relates
309,31714," On the calendar view, there are visible start ...",27095,  It would be really handy to pick up which cust...,relates
310,10267,   It is powerful to be able to create a date fie...,27095,  It would be really handy to pick up which cust...,relates
311,27036,"  Hello\r\n\r\nafter the ticket status is ""close...",13814,   Is there a possibility to prevent users from c...,duplicates
312,27028,  Would you please consider the feature of exten...,8488,"   As requested by some people (#7414#note-16, #7...",duplicates
313,617,   Any thought of using WYSIWYG editing (FCKedito...,26968,  Wikimedia has their VisualEditor finally stabl...,relates
314,26861,  So I've set up my Redmine to display issue com...,23518,  When we switch comments to reverse chronologic...,duplicates
315,12508,   Is it possible to get the diff in the email if...,26839,  We currently use email notifications to see wh...,relates
316,11530,   Could you support hooks in mailer?\r\n\r\nView...,26839,  We currently use email notifications to see wh...,relates
317,13947,   I don't know how difficult this is to implemen...,26826,  Hi!\r\n\r\nHere's a patch that adds a filter f...,duplicates
318,5990,   Currently email notification is sent only in d...,26791,"  With this patch series, we are introducing the...",relates
319,28338,  I have started implementing a Resque backend f...,26791,"  With this patch series, we are introducing the...",relates
320,30068,  The purpose of this issue is not to implement ...,26791,"  With this patch series, we are introducing the...",relates
321,32781," Hi everybody,\r\nif I clearly understood, foll...",26791,"  With this patch series, we are introducing the...",relates
322,4231,"   Hi,\r\n\r\nIn one from our projects we had a u...",26791,"  With this patch series, we are introducing the...",duplicates
323,32291, I'm using redmine on Windows platform (Bitnami...,26791,"  With this patch series, we are introducing the...",duplicates
324,26791,"  With this patch series, we are introducing the...",2496,   The format used to send emails (HTML/plain tex...,blocks
325,7849,   In different projects I am using redmine with ...,26786,  May be related to #7849 \r\n\r\nSometimes a mo...,relates
326,26680,"  With new redmine version, 3.4, a default assig...",15919,"  Currently, the one can see default assignee on...",relates
327,26656,"  Hello,\r\n\r\nIt will be very useful to have s...",21662,  My team used redmine over one year，now there a...,duplicates
328,26618,  In #22383 was introduced support of standard A...,26642,  Same as in #26618.\r\nPatch attached.,relates
329,26641,  can we have report display all project informa...,29482,  The attached patch adds the existing query sys...,duplicates
330,26639,"  Hey,\r\n\r\nIm managing many projects, which d...",12704,"   happy new years!\r\nAs you know, redmine sub t...",duplicates
331,26618,  In #22383 was introduced support of standard A...,26642,  Same as in #26618.\r\nPatch attached.,relates
332,26618,  In #22383 was introduced support of standard A...,22383,"  For now, in _10-patches.rb_ we have a redefini...",relates
333,26617,"  Hi,\r\n\r\nWould please help me stopping concu...",10840,   I regularly access my project's Redmine site f...,relates
334,26593,  See here:\r\nmessage#11108\r\n\r\nWe need this...,9601,"   Dear Developers,\r\n\r\nI think one important ...",relates
335,8254,   Hello. I'm one of the Gentoo sysadmins. We are...,26576,  *before:*\r\n!{width: 500px;}.r16911-before@2x...,relates
336,9807,"   When someone send a link to a diff, the only w...",26576,  *before:*\r\n!{width: 500px;}.r16911-before@2x...,duplicates
337,26555,  If a project is used for communication with cu...,11724,   This feature #5159 caused a major problems at ...,relates
338,6014,   Hi !\r\n\r\nI created a restricted role for my...,26555,  If a project is used for communication with cu...,duplicates
339,26554,  The overview page of a project (with its issue...,1040,   It would be very helpful to have a global wiki...,relates
340,26184,"  hello,\r\ni want to add my specific project wi...",26554,  The overview page of a project (with its issue...,duplicates
341,13722,"   Hi , I have modified the default start page to...",26554,  The overview page of a project (with its issue...,duplicates
342,26529,  Allow observers to be warned when they are ins...,1757,"   Hi, Jean-Philippe, it is a great feature that ...",duplicates
343,26527,  I am able to edit an issue comment. I want to ...,12388,   It should be possible to see what changes had ...,duplicates
344,26494,  Currently all project list  displays on multip...,29482,  The attached patch adds the existing query sys...,duplicates
345,26488,  I'd like to move a few issue tracking related ...,22090,"  Currently, users have to find the Settings tab...",relates
346,26467,  can you make the gantt chart list expandable a...,6417,   Eric - it would be great if there was a way to...,duplicates
