,id1,Description1,id2,Description2,Type of dependency
372,1942,think itll be nice to be able to commit spe,323,when an issue is in closed status closed shou,independent
373,553,now is possible automatic creation of svn repo,12325,is it possible to extend the issue view to hav,independent
374,2932,do you plan to build functionality to allow to,13191,on the roadmap page cant recognize which is,independent
375,19937,hellornrnrnit would be really great if,14304,good dayrnrnis there any plugins or way,independent
376,9609,upgrade to the latest rails release for,21373,hi im doing plugin for automatic closure of,independent
377,10913,hirnrnwe have some video stuff which is,7405,just want alias support in nat fields and,independent
378,6453,im running redmine stable and when some,343,date is time of utc in svn repository r,independent
379,21058,when user clicks on the logout button in the,11333,hirni need to have in role page dropdownl,independent
380,10159,often even project authors misses that they ar,577,please ymling the following strings so we hav,independent
381,33151,when the children to an issue is requested wit,2516,often copy and paste text that should be enc,independent
382,17462,is there anyway can take my project list and,11425,this request is featured by an real problem,independent
383,304,there does not seem to be facility to delete,6659,at times you want to rnrn remove spam c,independent
384,1517,id like to see some sort of burn down graph f,11473,almost all email clients leave quoting of orig,independent
385,6426,instead of having to always use the controller,10000,the group by criterias in the time entries rep,independent
386,8755,all concernedrnrni am having trouble uplo,4566,missed the function to add manager for all,independent
387,27912,activities time tracking in the project se,6299,would probably be just star displayed right,independent
388,22174,am trying to install redmine in mach,31953,in the administration area the list of projec,independent
389,10526,when looking at the time entries page having a,25527,when receiving email you can write id as,independent
390,3232,hello im new on redmine ruby etcrnrni,2627,please need that in section files is possi,independent
391,23615,for projects with lots of users it may be time,5516,new field for quality assist with member val,independent
392,11265,this ticket requests single featurernrn,15348,while editing roles there is checkbox calle,independent
393,11943,there should be new project setting that disal,7359,aaa bbb,independent
394,21950,it would be highly useful to those integrating,19131,some email clients will always send attachment,independent
395,30829,currently you can link to issue notes using t,20620,looked in trunk for solution and in the i,independent
396,15262,is there plugin that can allow the user to e,13615,when displayed wiki page one can press histor,independent
397,5774,calculating an estimated end date for vers,2461,the class tabularformbuilder has function se,independent
