,id1,Description1,id2,Description2,Type of dependency
279,52963,"   Hello,\r\n\r\nI came across a small problem wi...",16994,"   If you make a TCA-entry for ""select"" or ""group...",independent
280,4128,"   Hello,\r\n\r\nI just noticed that the news fee...",14383,   In the Web->Templavoila-Module deleting an con...,independent
281,74531,"   Hi, after having problems to clear the cache a...",8785,   I think it would be cool if we could convince ...,independent
282,70443,   With sysext forms an input (or textarea) field...,17651,   I would like to see a backend checkbox that en...,independent
283,4052,"   Cannot edit fe_groups, subgroups field because...",11150,   The functionality intended by the extension is...,independent
284,10017,"   Hello,\r\n\r\nIt will be nice if we could make...",19113,   Sometimes USER objects need to become USER_INT...,independent
285,82712,  Can be useful for an editor to see the proport...,43009,   Please add the federal states of croatia to th...,independent
286,79877,"   Hey guys,\r\n\r\nI am using the $drawItemHooks...",10052,   After a login fe-users should be able to fetch...,independent
287,88894,  Since #85160 the @ext_tables.sql@ has been sim...,23600,   We have a special Usermanagement which runs un...,independent
288,52134,   I would like to add more Keyboard Shortcuts to...,18845,"   The mentioned label ist hardcoded, a space bet...",independent
289,15484,   ... as this extension provides the same inform...,9754,   Implement Workspaces List tab,independent
290,30548,   Write documentation to wiki to complete fluid_...,18226,   It might be useful to users if they had the po...,independent
291,48355,"   It would be nice if it was possible to ""assign...",28831,   It would be great to have a controller in t3de...,independent
292,38149,"   Using ""tx_t3blog_pi1.blogList.approved"" and ""t...",65397,"   After uploading files in filelist module, I ha...",independent
293,85323,  TYPO3 Version 9.4.dev\r\n\r\nI create a file s...,37682,   There are violations against the CGL rule Func...,independent
294,79235,   Cleaning up sys_log is a tedious task.\r\nI be...,88894,  Since #85160 the @ext_tables.sql@ has been sim...,independent
295,34081,   Each indexer should optionally tag the indexed...,52137,"   In upcoming TYPO3 CMS 6.2, the tt_content tabl...",independent
296,10,   From _The Guide_:\r\n\r\n\nh2. Component names...,43250,   It would be great if the extension would have ...,independent
297,19598,   The attached patch will add the following feat...,19091,"   The current options are comma, semicolon and p...",independent
298,2424,   The filetree should be visible on the 3rd tab....,19340,"   Buttons of context menu items that are ""active...",independent
299,15747,   If one deletes a CE 'images' also remove the c...,65228,"   Until now, it's not simple to get sys_category...",independent
300,16047,   It would be nice to if it's possible to limit ...,692,   Clone functionality from Irre in Backend for I...,independent
301,8347,   This patch is for t3blog version 0.9.1\r\n\r\n...,77790,   If you need your own index.php script because ...,independent
302,16728,   additionalParams for links should be available...,21257,   In TYPO3 4.3 there are several new security re...,independent
303,6696,   Configure sorting order of results,20255,   in t3lib_div there should be a helper function...,independent
304,57439,   I have created a DCE in which i want to left a...,23445,   Currently we have the option collapseAll which...,independent
305,59123,"   At the moment the dependency is ""locked"" to st...",21997,   If you get content from a foreign server throu...,independent
306,33767,   The PHP function parse_url() allows to split u...,34232,   The SelectViewHelper should offer translation ...,independent
307,49757,   I would like to use this package but i have no...,50727,   I am missing a field “page_class” within the p...,independent
308,85137,"  It would be really nice, if Fluid templates co...",16199,   Use of PHP-Validation (server-sided) instead o...,independent
309,72177,   Currently a TMENU for example doesn't use (and...,50219,   The workspace module onyl can be extended by o...,independent
310,153,   Feature photos need to be replaced by real photos,11640,   Currently only one language is supported,independent
311,14776,"   In the Extension Manger, I would like to assig...",11640,   Currently only one language is supported,independent
312,51353,   When a user validates the form with an empty f...,14383,   In the Web->Templavoila-Module deleting an con...,independent
313,32840,"   Attachments would be easier to handle, if they...",91941,"  For extension development, it would be helpful...",independent
314,54717,   It's useful to get a relation to the chats,41953,   * Check the quota of each e-mail account by a ...,independent
315,77790,   If you need your own index.php script because ...,82855,  If you add an online media file (YouTube or Vi...,independent
316,31261,   It should be possible to declare an interface ...,3664,"   Hi, \r\n\r\nin the setup module some things ar...",independent
317,66606,"   Hi,\r\n\r\nCurrently, if you have define a pre...",44258,   When calling packageManager->createPackage you...,independent
318,90203,  The current workspace should be accessible in ...,23267,   currently the core loads only one css file for...,independent
319,29196,   It might be convenient to be able to use a cus...,81527,   * t3o-stage\r\n* my-stage\r\n* extensions-stage,independent
320,14428,"   The ""Access Key"" combination is added to the ""...",61106,"   Hi,\r\n\r\nis there a way to auto insert metad...",independent
321,18473,   The page browser should be hidden if not enoug...,6250,   For each role it would be nice to select a def...,independent
322,48676,   Oliver Hader requested via OTRS:\r\n\r\n> Hi d...,14831,   That would be nice to be able to drag and drop...,independent
323,24301,   For styling-purposes it would be fine if there...,1665,   Currently there is no way to adjust the tab wi...,independent
324,35195,"   At the moment, the following is allowed:\r\n\r...",36077,   IDEs like PhpStorm get confused with code comp...,independent
325,30941,   Hello\r\nI think should be very useful search ...,25259,   In the list of available Media content provide...,independent
326,62335,   Backend app focussed on managing backend user ...,10224,   The Browser will enable the integration of any...,independent
327,26950,   If I have an AccessDeniedExeption caused by po...,7505,   Some processes may require a clean up of the o...,independent
328,5998,   Currently there is an option to set a @subpack...,77157,   For List View + AZ List:\r\nit would be nice i...,independent
329,33646,"   In cal bugtracker, we have a issue from ancien...",7201,   Add Constant to enable/disable noConflict mode,independent
330,51376,   There are several configuration options in the...,51219,   Currently t3lib_conv_method and t3lib_cs_utils...,independent
331,4874,   I have some suggestions. Maybe you will find t...,28652,   Commands should be able to define an exit code...,independent
332,16403,   it would be great if there is a way to write a...,46462,   I am currently writing a UniquenessValidator a...,independent
333,7812,   Add a field for plugin specific TS configurati...,72169,"   The extension ""fluid"" includes jquery librarie...",independent
334,16974,   This is a feature request for TYPO3 4.2.\r\n\r...,15474,"   It should be possible to use abbr=""something"" ...",independent
335,17956,   I want to use a mm relation between a product ...,1169,   It would be nice to hace a Listview in table f...,independent
336,4154,   Adding a svn context menu for the extensions i...,19298,   Colours defined in RTE.colors and configured f...,independent
337,38557,"   Hi,\r\n\r\nThat extension could be a nice one ...",23898,   One part of the current TypoScript tuning proc...,independent
338,55638,   It would be nice if the form extension also us...,49805,   The displayCond directive allows to disable/en...,independent
339,54981,   the ability to resize images while browsing th...,2389,"   Hi,\r\n\r\nI would like to use this extension....",independent
340,19543,   Problem:\r\nthe admin panel currently is tied ...,13250,   If somebody want to use his own captcha fontfi...,independent
