,id1,Description1,id2,Description2,Type of dependency
278,89582, *Motivation*\r\nCurrently there is being some ...,73665,"  Hey guys,\r\n\r\nI want to suggest a new featu...",relates
279,73621,  We use the sections/anchors a lot on our page ...,19832,   sectionMarker (page anchor) prefix is hardcode...,relates
280,74500,"  Keep Backend Preview Templates feature, but do...",73597,"  I want to display not ""n entries"" on a section...",relates
281,73495,"  *Scenario*\r\nHaving installed: themes, gridel...",71525,  Please add a possibility to deactivate an exte...,duplicates
282,73474,  The Extbase signal/slot @Dispatcher@ should al...,65774,  It is not possible to remove a slot from a sig...,relates
283,73456,  h1. Original report\r\n\r\n\r\n\r\nrecently I'...,73050,  I'd like to bring some crypto-related code int...,relates
284,73456,  h1. Original report\r\n\r\n\r\n\r\nrecently I'...,73164,  This is my second task for equipping TYPO3 wit...,duplicates
285,64439,  \r\n\r\nFor the clients it were beautiful to s...,73357,  Currently the thumbnail size is set to 64x64px...,duplicates
286,73164,  This is my second task for equipping TYPO3 wit...,73050,  I'd like to bring some crypto-related code int...,relates
287,73456,  h1. Original report\r\n\r\n\r\n\r\nrecently I'...,73164,  This is my second task for equipping TYPO3 wit...,duplicates
288,69330,  I know that this is a topic with a long histor...,73139,  With bugfix https://forge.typo3.org/issues/564...,duplicates
289,73164,  This is my second task for equipping TYPO3 wit...,73050,  I'd like to bring some crypto-related code int...,relates
290,73456,  h1. Original report\r\n\r\n\r\n\r\nrecently I'...,73050,  I'd like to bring some crypto-related code int...,relates
291,72908,"  Whenever one is going to activate a buttone, e...",75462,  Just a usability suggestion which would correc...,relates
292,78931,  Actually ajax is used for hide/unhide or delet...,72908,"  Whenever one is going to activate a buttone, e...",relates
293,11291,   Problem:\r\nSince PHP 5.2 we have the filter_v...,72869,  The validators have not been touched since age...,relates
294,11292,   Problem:\r\nSince PHP 5.2 we have the filter_v...,72869,  The validators have not been touched since age...,relates
295,62210,"  In the install process of a TYPO3 CMS website,...",72744,  All images are shown in full size after an upg...,relates
296,72619,"  Add a hook, signal or configuration options th...",72620,  I would like to provide different image crop p...,relates
297,72619,"  Add a hook, signal or configuration options th...",72620,  I would like to provide different image crop p...,relates
298,6394,   The attached patch allows to display different...,72529,  FAL allows files and folders to be restricted ...,relates
299,5967,   htaccess works for files only. It would be bet...,72529,  FAL allows files and folders to be restricted ...,relates
300,72211,  Problem:\r\nAfter switching to 7.6 there are m...,65325,  This ticket is similar to my previous #63607; ...,relates
301,72049,  My suggestion for TYPO3 v8...,71697,  TYPO3 is repeatedly referred to as a Enterpric...,relates
302,72049,  My suggestion for TYPO3 v8...,71694,  A website should be made to deliver the best p...,relates
303,71874,  Unfortunately that is currently Chrome-specifi...,20558,   Many users want to upload a lot of files in a ...,relates
304,71868,  I faced this problem lately when I updated the...,64513,  currently the installtool has this nice check ...,relates
305,86908,"  Hello, \r\nIt seems there is not any option fo...",71831,  the new 'text & media' element has no possibil...,relates
306,72049,  My suggestion for TYPO3 v8...,71697,  TYPO3 is repeatedly referred to as a Enterpric...,relates
307,17638,   Perhaps we should start with an example before...,71694,  A website should be made to deliver the best p...,relates
308,72049,  My suggestion for TYPO3 v8...,71694,  A website should be made to deliver the best p...,relates
309,73697,  *Problem*\r\nRemoving many extensions that cou...,71525,  Please add a possibility to deactivate an exte...,relates
310,73495,"  *Scenario*\r\nHaving installed: themes, gridel...",71525,  Please add a possibility to deactivate an exte...,duplicates
311,77572,  Similar to the search in EXT:recordlist the se...,71469,  Similar to the record search in the list modul...,relates
312,80398,  to be able to store 4 byte unicode characters ...,71454,  There should be a possibility to set the conne...,relates
313,50360,  By using mod.web_list.allowedTables you can ad...,71365,  I've got a container element with a grid colum...,relates
314,71343,"  Hi,\r\n\r\n#69459 brings nice functionality to...",79225,  Since #69459 is possible to use Fluid for the ...,duplicates
315,85590,  Use case:\r\nWe would like customize the csv f...,71321,"  When I create a task -> sql query, and I make ...",relates
316,71306,  In #5369 it was decided that the protocol sele...,5369,   This is a general inconsistency issue througho...,relates
317,71112,  Adding a placeholder attribute to the FormEngi...,61308,  The extension tx_form should allow using the p...,relates
318,71112,  Adding a placeholder attribute to the FormEngi...,53406,  If you need a compact formular one possible wa...,duplicates
319,71102,  It should be possible to add CSH texts within ...,71081,"  For structuring all sorts of content elements,...",relates
320,71102,  It should be possible to add CSH texts within ...,71081,"  For structuring all sorts of content elements,...",relates
321,57417,  TYPO3 introduced the new responsive Images whe...,70965,  It seems fluid_styled_content does not support...,relates
322,27391,   Would need to allow uploading more than one ve...,70965,  It seems fluid_styled_content does not support...,relates
323,70964,"  The MySQL function ""rand()"" can be used in som...",14026,   Currently the only allowed sort modes are asce...,relates
324,70682,  If I want to select an image in a Text/Image c...,66608,  the current element browser need support for s...,duplicates
325,70461,  Since 6.2 fields that are editable in the back...,77848,"  ""Soft hyphens"":https://en.wikipedia.org/wiki/S...",relates
326,77025,"  On validation errors, extbase forwards to the ...",70384,  When a validation error happens during form su...,relates
327,83824,  It would be nice that for IRRE records with a ...,70200,  The inline foreign_selector should support sug...,relates
328,83463,  Since Core extensions (sysexts) are stable and...,70157,  When looking in the EM for my installed extens...,relates
329,89894, h2. Background\r\n\r\nThe Extension Manager in...,70157,  When looking in the EM for my installed extens...,relates
330,70056,  Add guzzle as depencency and deprecate HttpReq...,28626,"   After introducing t3lib_http_Request, we can s...",relates
331,69863,  As complicated as it is easy to say. Hollow ou...,70036,  In Extbase I have a scenario where I have to d...,relates
332,69973,  The form wizard has to support the HTML5 input...,50539,  Please add the HTML5 input types.,relates
333,69863,  As complicated as it is easy to say. Hollow ou...,49903,"  the information around an error ""Templating ta...",relates
334,69863,  As complicated as it is easy to say. Hollow ou...,55660,"  Hello,\r\nit's not possible to use arrays in f...",relates
335,69863,  As complicated as it is easy to say. Hollow ou...,57446,  I tried to add rendering of partials from othe...,relates
336,69863,  As complicated as it is easy to say. Hollow ou...,70036,  In Extbase I have a scenario where I have to d...,relates
337,69789,"  If i use <INCLUDE_TYPOSCRIPT: source=""FILE:EXT...",16525,"   <pre><INCLUDE_TYPOSCRIPT: source=""FILE: filead...",relates
338,79225,  Since #69459 is possible to use Fluid for the ...,69459,  A new option via TSconfig allows to render tt_...,relates
339,69409,  As described in #64532 right now it's not poss...,31097,   It's possible somehow to add a default value t...,relates
340,69351,  When configuring a link target in the ElementB...,5341,   Some users (simple redactors) don't know what ...,relates
341,69351,  When configuring a link target in the ElementB...,24247,   TYPO3 offers possibility to open a menu link i...,relates
342,69330,  I know that this is a topic with a long histor...,73139,  With bugfix https://forge.typo3.org/issues/564...,duplicates
343,80793,  Admins should be able to define a password pol...,69190,"  Hi,\r\n\r\nA great feature will be to add a ne...",relates
344,54654,"  The confirmation page (button, button label an...",69176,  Currently it's not possible anymore to change ...,relates
345,80697,  I think it's a usefull feature to define a def...,68895,  Adding @options.defaultUploadFolder@ to PageTS...,relates
346,53892,  Editing a chapter and recompiling it takes lot...,68840,"  h2. Benchmarks\r\n\r\nFull round trip, from cl...",relates
347,54030,  A typoscript option subjectField.wrap would be...,68771,  It would be nice to make something like this i...,relates
348,68420,  Such a data-processor could be used to fetch m...,64723,  Maybe just as content-objects that write a fla...,relates
349,68402,  The HTML5 Video Tag has the possibility to add...,68403,  The HTML5 Video Tag has the possibility to add...,precedes
350,68402,  The HTML5 Video Tag has the possibility to add...,68403,  The HTML5 Video Tag has the possibility to add...,precedes
