,id1,Description1,id2,Description2,Type of dependency
374,19458,this can be aimed for,88597,fluid templatingrnrncurrently various h,independent
375,92022,weeks numbers is missing in datetimepicker and,21145,using the following condition userfunc use,independent
376,82809,all extensions uses this function and for addi,63563,like llxmltranslate lfeditor should track cha,independent
377,38954,to allow grouping of log records belonging to,31480,hi it would be great to have the location fie,independent
378,21407,lacks general encryption supportrnthi,72317,you can search for usernames in the user admin,independent
379,561,was requested by jens hoffmann,6594,in fe would be nice,independent
380,22035,hi rnrnthere are features related to ws,47647,by slightly modifying the sources of sphinx i,independent
381,83589,hi guysrnrnis it possible to get the curr,8499,enable the manual sorting of the roles inside,independent
382,15076,the dropdownmenue is only visible while editin,5736,hirnsine templavoila has native drag,independent
383,8415,have project where content can be edited v,66796,it might be convenient to be able to manipulat,independent
384,1301,show the active pictures only if they are in t,2554,hellornrnit would be great if could del,independent
385,47829,the selection for allowed excludefields in,24255,hirnrncambodia flag is missing in the opt,independent
386,12884,the sysfolder now folder has field contai,67975,get value recursive if current value is empt,independent
387,35883,drop extension configuration variable related,2302,dito,independent
388,91810,introduce javascript templating engine simil,11443,from rn ig,independent
389,24041,inline relational record editing irre is par,47948,it is not always suitable to download and impo,independent
390,9617,in all html templates,16645,short description of the extension bzb newlogi,independent
391,4406,currently the yaml configuration files are par,26678,hi everyonernwe need to set up central st,independent
392,22427,extjize browser identificationnnnnnissu,15747,if one deletes ce images also remove the c,independent
393,16731,am struggling to prevent my friend the ie fr,42401,figure out the best way to render the categori,independent
394,89443,according to,45548,it makes no sense to hide this content element,independent
395,52083,please add an option to get files recursive in,85678,there are lot of ways setting the title tag,independent
396,88725,when results are split into pages the link to,61106,hirnrnis there way to auto insert metad,independent
397,14362,ive converted to and searching of words,25590,following properties have to be updatedrnr,independent
398,19000,this would allow extensions most notably dam,6868,to enforce the concept of immutable value ob,independent
399,81844,all conditional comments for outlook are remov,31016,we have translations for indexed search in,independent
400,50641,simple deployment description should by as s,25580,it would be very handy if the code completion,independent
