,Unnamed: 0,id1,Description1,id2,Description2,Type of dependency,label
385,7817,77666,one suggest wizard one row,37150,following proposal xavier perseguers hel,independent,0
386,2134,91238,extension timelog working time reg,17579,would nice configuniquelinkvars,independent,0
387,608,50360,using modweb listallowedtables ad,71365,ive got container element grid colum,relates,1
388,4880,47375,add jquery support,4475,label manually automatically hardc,independent,0
389,151,27794,set limit language access l,32436,extra column show date exte,independent,0
390,7131,2284,reflection service cache reflecti,9461,browser delivers sample template tt,independent,0
391,2837,4366,flashmessages feature ingo ad,39410,currently fluid reserved variabl,independent,0
392,3271,38168,currently seo backend module seems,47057,usability something attracts new user,independent,0
393,953,26986,think debug toolbar,30890,create toolbar enabled provid,relates,1
394,482,57928,would nice index search would autode,19134,hunspell o spell checker used opeono,relates,1
395,395,89709,im using month int,64764,hirnrnthe current system browse record,relates,1
396,1517,15619,want edit number nested level,16446,complicated permission owner,relates,1
397,6524,56101,besides choosing separate contentelement fo,25382,onchangejavascript missing pu,independent,0
398,2039,75694,typoscript userts paget must tokenize,50151,without option git fetch fetc,independent,0
399,601,50739,paved way welcome,50733,online service,relates,1
400,76,87844,add option exclude page speaking ur,88198,order allow custom specific website,relates,1
401,439,20450,typoscripts userfunc condition userfunc,61489,order streamline condition makern,relates,1
402,2889,27690,mail michel nederlofrnrnprerni,24064,one part current typoscript tuning proc,independent,0
403,2965,24842,today befuncgetprocessedvalue two,10078,english locallangfiles shipped,independent,0
404,2004,5234,problemrncurrently challange avoi,29258,define several environment,independent,0
405,1249,20167,backend locked maintenance,23464,error screen like current username,relates,1
406,524,55831,id really love something like,56744,currently flow developer set sess,relates,1
407,157,83461,currently really hard get actu,92283,backend form fieldnames displ,relates,1
408,534,54429,hirnrni think would nice sor,45535,would great able sort sched,relates,1
409,2642,33479,add new language core afrikaans spoke,3050,captchaphp display error php option,independent,0
410,3501,88279,since php sem acquire nowait p,25806,syntax trap already bitte,independent,0
411,7871,17309,would nice option accessi,60636,feedback button le invisib,independent,0
412,6289,87737,right noch extensionutilitycheckextensionnam,49446,hate scrolling bottom whole frame,independent,0
413,6714,59136,hi rnrnthanks great extension,23921,one part current typoscript tuning proc,independent,0
414,1399,18072,since palette open inline,17680,currently menu left frame us pa,relates,1
415,4904,7840,would nice possibility,49805,displaycond directive allows disableen,independent,0
416,94,10344,hellornrni like caretaker much,36171,caption image default max,independent,0
417,908,39870,would great configure alterna,33487,could considered discussion,relates,1
418,1397,17694,similiar page type selector hard,17676,jens made nice screen grouped,relates,1
419,5235,65630,g date birth use date instead,2441,currently method ishashupdateneeded return,independent,0
420,1930,47378,rehack whole confpy handling bu,64902,hey guysrnrnfirst al,independent,0
421,496,69863,complicated easy say hollow ou,57446,tried add rendering partial othe,relates,1
422,7031,7054,algorithm generating salted hash,70104,would tremendously helpful queryg,independent,0
423,303,27391,would need allow uploading one,70965,seems fluid styled content support,relates,1
424,725,3291,need concept cacheable viewhelpers,43457,idea add new argument render viewh,relates,1
425,2553,1174,would nice commentary funktion,14462,add stdwrap functionality tornselectorder,independent,0
426,995,28839,case may necessary,28344,divgeturl know hudge,relates,1
427,798,17406,initial situationrni menu point f,38185,feature suggestion use,relates,1
428,122,84704,problemrnrncurrently link di,84990,problemrnrncurrently rtehtmlparserm,relates,1
429,61,89292,new feature correlation id,89143,record history need correlation id,relates,1
430,1389,17678,move ui element around ui,17795,need add workspace selector clea,relates,1
431,913,33394,boolean viewhelper attribute like fi,33215,sometimes necessary include dynamic,relates,1
432,463,52418,would handy display debugging informa,49799,current version surf open new ssh co,independent,0
433,1185,21765,flag icon serbia romania,19093,flag turkey,relates,1
434,1549,15092,list module extended view lo,15074,would great one could also change,relates,1
435,6395,6099,atm configure pid linktex,5007,environment exec seem w,independent,0
436,8732,19835,recent frontend editing overhaul versi,9987,loginnews array take sysdevipmas,independent,0
437,1529,49388,old release kept switch,54693,ensure compatibility,independent,0
438,302,57417,introduced new responsive image whe,70965,seems fluid styled content support,relates,1
439,1612,11292,problemrnsince php filter v,72869,validators touched since age,relates,1
440,7822,87435,new content element wizard ord,37856,tried cs could wo,independent,0
441,127,27103,hey therernrncan expect update,9478,experience ext try use,independent,0
442,788,23841,task copy data medium field,1136,hey current copy code function quite c,independent,0
443,710,44256,might great able create content,43832,would great session could tagged,relates,1
444,1209,20929,related torn,19724,size element browser popup window,relates,1
445,397,68420,dataprocessor could used fetch,64723,maybe contentobjects write fla,relates,1
446,3928,69357,form support validation nowaday,57112,modify user data example ip address,independent,0
447,1200,21423,log install tool passwo,50613,enhanced security change install tool p,relates,1
448,1385,11432,page use predocumentreadyfunction,77981,behaviour dataprocessors bit incon,independent,0
449,846,36564,tagging feature file backend p,36563,tagging feature file backend p,relates,1
450,5631,14710,currently action value form,84215,add functional test install package,independent,0
451,27,84656,might useful set target language,90825,kind followup ticket,relates,1
452,8334,34370,always encoded,16621,hirnrni got feature request gues,independent,0
453,59,89381,vimeo allows omit cooky adding get p,84843,ask user consent loading youtube,relates,1
454,4,75266,possibility least,92903,would great able arrange flexfo,relates,1
455,1288,19375,add doctype document including rte,19349,file used template rte conten,relates,1
456,2049,49142,add method language repositoryrnrnfi,27710,would helpful func,independent,0
457,782,36705,beuser open page doctype sysfold,39051,user select sysfolder page,relates,1
458,200,80128,editor set minimum field length,80126,editor set maximum field length,relates,1
459,547,25718,currently swf supported,53421,youtube video url medium element,relates,1
460,447,61110,johannes feustelrn editor,32081,typeinput j eval func,relates,1
461,5778,6594,fe would nice,28568,add hook adminpanel make possib,independent,0
462,8920,1754,here couple nonbug thing regarding tinym,45421,hello kurtrnfirst make ver,independent,0
463,1418,17463,using select type instead inlin,17268,default behaviour inline record creat,relates,1
464,565,28484,huge performance killer cache,52574,launched new website,relates,1
465,36,88470,lot customer migrating f,90243,would nice message field th,relates,1
466,867,37373,objectsyaml allow adding ove,35354,currently afaik option set va,relates,1
467,1130,23878,extension manger shall give always,23396,em always show developer relevant code wa,relates,1
468,5376,52134,would like add keyboard shortcut,4499,formatting seem clear botto,independent,0
