,id1,Description1,id2,Description2,Type of dependency
369,12581,it would be useful to have the option to allow,17788,it would be very nice to have stdwrap possible,independent
370,18615,while developing extension you use div,8944,maybe this feature is available already in th,independent
371,57459,bring entities for pagescontent elementsback,36696,as developer want to set response headers,independent
372,5416,this will be handy to check the backend redire,16787,the feature configsys language softmergeifnot,independent
373,89978,when using debug exception handler in produc,2403,would be great to have damlightbox work togeth,independent
374,20187,is there possibility to check the click enla,49087,feature suggested by christian weiskernrn,independent
375,28253,it would be nice to have html template for fe,2815,currently only types which can be casted to st,independent
376,8229,find an easy way to add social contact informa,6964,this may result in tabdivided layout of the,independent
377,36219,performance could suffer from the load caused,28194,have developped on my pri,independent
378,18845,the mentioned label ist hardcoded space bet,42780,the webinfolog admin changelog enry amount,independent
379,30558,the extension needs new settingrnenablen,10472,create script that extracts fluid version,independent
380,58072,original issue and created by chennc,79449,this is necessary when an email address is use,independent
381,20030,problemrnin most of the database reco,3919,tested this and im very suprised that nobod,independent
382,19167,in tx cms layout theres hook which allows t,19698,when searching for updates of installedloaded,independent
383,26485,this function uses strcasecmp function to,89728,as is it possible to add rel field in pupup fo,independent
384,17927,the performupdatequeries in install does,65401,google adds more and more mobilefriendlyness,independent
385,31887,it would be nice if one could make comments no,92794,the local core testing with runtestssh does n,independent
386,662,the doctrine extension should provide support,32294,log backends could be lazily initialized on fi,independent
387,32208,am missing the ability to do downgrade to,6381,see subject,independent
388,16822,the following is from,58151,it would be nice if write validator that i,independent
389,20421,indexed search is still sometimes unflexible i,9102,implement automatically generated keywords ba,independent
390,13035,the edit profile form in your standard templat,34711,issue made it possible to use custom po,independent
391,45127,the labels for the mail address are namedrn,6395,added two additional markersrn filena,independent
392,2509,example there is customer domain object w,17571,relation between tables fe users and fe groups,independent
393,68511,for the function edit file,1988,onparse facetrn usechildnodes facet,independent
394,44523,extnc staticfilecache does not cache content,75335,hirnrnwhat about pngquant,independent
395,35965,by default session handling is started automat,37412,this would make it possible to see which exte,independent
396,3961,the customremovaltext for enableajaxfileremova,12369,hi its me again forget some feature d,independent
397,37475,in order to set up dependencies as described i,6308,at the moment there is no way to have sundays,independent
398,36945,in tceforms you have a,23449,if you use multiple languages you can normally,independent
399,2868,it should be possible to hide the play pause,4167,the base repository,independent
