Unnamed: 0,Unnamed: 0.1,id1,req1,id2,req2,Type of dependency,Label
860,860,37765,if you are trying to build link in fluid,4704,fluid parsing exceptions should contain the pa,relates,1
1362,1362,19185,the current marker templating system collected,19186,add view helper so that markers of the form,relates,1
899,899,36075,in the original concept for the new page tree\,92576,use case \r\n\r\nit is possible to filter,relates,1
5120,5120,65791,hi is using transport sendmail,50375,we run and haven yet installed th,independent,0
1306,1306,20167,the backend can be locked down for maintenance,23464,the error screens like the current username,relates,1
1974,1974,19094,htmlarea does not work with safari for windo,28592,support akismet,independent,0
204,204,80212,here a longer term idea proposal move all,92431,to be able to version the configuration and re,relates,1
3704,3704,17927,the performupdatequeries in install does,66183,t,independent,0
8758,8758,29009,save favicons for urls / domains,52072,the varnish ban and purge tasks have the port,independent,0
73,73,88954,would like to be able to tell the image,59067,when rendering an image places it,relates,1
857,857,21659,currently there is no way to configure minim,37800,would like to see hook added for checking,relates,1
420,420,64764,hi \r\n\r\nthe current system to browse record,66464,listing files in the file selection popup is,relates,1
5796,5796,32990,before \r\n orm\manytoone inversedby= accoun,13898,the current bugday banners are outdated the,independent,0
7482,7482,895,the array vars needs to be rendered for th,46274,there is no visual feedback while installing,independent,0
4190,4190,27525,when options pagetree showpageidwithtitle is,10616,the extension gets bloated with all jquery fil,independent,0
5,5,89509,fluid does not provide way to access flexfor,92875,the tca allows the field flex want use some,relates,1
1158,1158,23938,integrate new workspace module based on extjs\,23942,for the new workspaces module some functionali,relates,1
3592,3592,90136,the standalone admin tool currently does not,34476,hook is needed that is processed when storin,independent,0
845,845,47857,hi \r\n\r\nbecause to add javascript file in,38176,hi \r\n\r\nit will be great adding condition,relates,1
1410,1410,15537,when you select row of cells it would seem,18308,the following would make life easier for autho,relates,1
5944,5944,78959,hello there \r\n\r\nas already mentioned in th,83871,the core should validate starttime endtime,independent,0
945,945,33717,hello dear docu team \r\nplease add documentat,29698,noticed that there is no login error hook,relates,1
907,907,44463,for me the documentation lacks in flow chart,35770,after registrating the user gets an email if,relates,1
347,347,54030,typoscript option subjectfield wrap would be,68771,it would be nice to make something like this,relates,1
231,231,78931,actually ajax is used for hide/unhide or delet,75462,just usability suggestion which would correc,relates,1
962,962,33394,in boolean viewhelper attributes like the i,33215,sometimes it necessary to include dynamic,relates,1
821,821,39430,update the caching framework to version,36563,the tagging features of the file backend are,relates,1
9824,9824,3990,currently the public directory must be called,14798,ve got handful of those pdf files that d,independent,0
215,215,79888,replace all knownpwassword == givenpassword,79795,hi folks and core team \r\n\r\ni’m worki,relates,1
276,276,46017,for multi language sites it is not really conv,73665,hey guys \r\n\r\ni want to suggest new featu,relates,1
685,685,76107,fluid allows the usage of interceptors like,39108,currently it is not possible to configure the,independent,0
342,342,21806,the feature adds three pagetsconfig options to,25590,following properties have to be updated\r\n\r\,independent,0
294,294,11292,problem \r\nsince php we have the filter,72869,the validators have not been touched since age,relates,1
1008,1008,46063,extend persistedusernamepasswordprovider wit,30378,it would be nice having proof cookie authent,relates,1
101,101,87091,currently the installtool is only in english,87092,currently many messages feedback / error are,relates,1
432,432,64764,hi \r\n\r\nthe current system to browse record,64401,having folder with more than images th,relates,1
1373,1373,49282,as from the news from the gnu aspell project,19134,hunspell is an os spell checker used in opeono,relates,1
7843,7843,61787,current ter version is listed as compatible un,78082,hello \r\n\r\ni have some news which should no,independent,0
643,643,69973,the form wizard has to support the input,50539,please add the input types,relates,1
897,897,36071,the pagetree filter could be improved by addin,36075,in the original concept for the new page tree\,relates,1
493,493,67578,add description field for be users like we,59570,with description field it would be possible,relates,1
531,531,66495,it would be nice to have hook when the opcod,57258,the opcode cache from the web process cannot,relates,1
534,534,57065,for easier usage the behaviour should be norm,66343,at the we get the feedback that hotke,relates,1
863,863,45293,parsing of body arguments g xml json cur,37604,the rest controller provided by should,relates,1
6890,6890,60596,logged in frontend users should be able to add,15162,class tx indexedsearch php function makeinfo,independent,0
1561,1561,16914,database structure should be optimized,15897,the ts debugger in adminpanel fe has an opti,relates,1
817,817,39564,currently the eel parser regex doesn recogn,33394,in boolean viewhelper attributes like the i,relates,1
5086,5086,78560,generalutility is very restrictive,3435,the whole documentation for packages lies in,independent,0
2418,2418,19008,if make some big automatic via cron publ,17651,would like to see backend checkbox that en,independent,0
9876,9876,45556,sphinx automatically generates an index of ter,12138,hi\r\n\r\ni would be great if you could implem,independent,0
1372,1372,27526,debugging post request via ajax is not straigh,7200,add constant to enable/disable noconflict mode,independent,0
168,168,83285,problem/description\r\n\r\nit would be nic,81991,hi there \r\n\r\ni am missing dopdown field,relates,1
164,164,89894,background\r\n\r\nthe extension manager in,83463,since core extensions sysexts are stable and,relates,1
1318,1318,19793,in the typo core counting rows is/was implemen,19786,in the typo core counting rows is/was implemen,relates,1
5090,5090,34085,hi \r\n\r\ni want to create date range table,28905,it would be great to define access rights for,independent,0
8879,8879,8618,write basic documentation open office,34910,there is no chance to add ckeckbox for gene,independent,0
1562,1562,1167,for the ect teamspace had to use this categ,83589,hi guys \r\n\r\nis it possible to get the curr,independent,0
8598,8598,7685,make it possible to trigger the impo,75,the framework mvc uri represents uri and,independent,0
