Unnamed: 0,Unnamed: 0.1,id1,Description1,id2,Description2,Type of dependency,label,AnnotationStatus
51.0,4571.0,7299.0,ruby completely ignore blocksrn,12017.0,seems reasonable application load,independent,0.0,
1474.0,294.0,13694.0,today june tau day honor,4897.0,firstly please read tau manifesto,relates,1.0,
710.0,652.0,8771.0,beginrn start fake proxy separate w,6546.0,nahi suggested request o environment h,relates,1.0,
638.0,578.0,12010.0,direach dirread including direntr,10121.0,irc someone asked find dire,relates,1.0,
1531.0,760.0,7022.0,would useful profilers,2565.0,beginrn hirn rn made commit e,relates,1.0,
494.0,501.0,11541.0,since ruby def return symbol th,13560.0,hirnrnim suggesting moduleattr,relates,1.0,
129.0,1698.0,10740.0,spec becaus,5610.0,unix system often debug user,independent,0.0,
1332.0,2205.0,7596.0,beginrnthe current implementation fin,11749.0,variablec remove spurious define global,independent,0.0,
1491.0,87.0,16463.0,ruby outrnit aim warn ever,16897.0,rubyrnrequire benchmarkipsrnrnmodu,relates,1.0,
584.0,80.0,16463.0,ruby outrnit aim warn ever,16511.0,alternative id lik,relates,1.0,
1412.0,799.0,14225.0,since working deprecating removi,5198.0,pop smtp function like w,independent,0.0,
1305.0,2704.0,10331.0,current behavior stringto rec,16985.0,could improve pp hash string,independent,0.0,
871.0,25.0,17273.0,proposal introduce shareable con,17274.0,ticket describes semantics sharea,relates,1.0,
552.0,3532.0,16688.0,often work pathname object p,4481.0,beginrnplease add client ca method ope,independent,0.0,
563.0,604.0,12737.0,provide moduledefined refinement,9704.0,refinement remain filescoped,relates,1.0,
23.0,5593.0,4504.0,beginnrb fails pas block rb,12161.0,bigdecimals inspect humanfriend,independent,0.0,
840.0,1688.0,3023.0,beginn currently rdoc generates url met,9851.0,removed testunit minitest,independent,0.0,
46.0,194.0,12820.0,hellornrnthe patternrnrnrubyrnc,15192.0,motivationrnrnintroduce new syntax,relates,1.0,
732.0,7096.0,15302.0,procby allows currying implicitlyrn,9779.0,class link subclass,independent,0.0,
858.0,609.0,9508.0,since coverage extension introduced,13901.0,plan add branch coverage method c,relates,1.0,
380.0,362.0,12820.0,hellornrnthe patternrnrnrubyrnc,15192.0,motivationrnrnintroduce new syntax,relates,1.0,
242.0,4780.0,12352.0,matz showed rubyconf fol,6261.0,inspired ruby enumerablechun,independent,0.0,
1556.0,2832.0,14813.0,gcc make gc entergc exit pair dtrace probe,6497.0,added support completely disabling clien,independent,0.0,
666.0,3877.0,16779.0,would great format option qu,3953.0,beginrn noticed tcpsocketudpsocket,independent,0.0,
697.0,243.0,14489.0,currently discourse boot notice min,14492.0,rn rubygem like yomikomu,relates,1.0,
80.0,35.0,17100.0,ractor proposal new concurrent abst,17145.0,id like propose objectdeep freezern,relates,1.0,
278.0,271.0,14042.0,hi rnrnive attached patch make iop,9323.0,propose addition iowritevrnit enables,relates,1.0,
718.0,3977.0,5448.0,hi rnrnclasses mixing single,6286.0,would nice exception class could e,independent,0.0,
1463.0,5300.0,3085.0,beginn due precision timestamp tha,11818.0,request hashcompact hashcompact,independent,0.0,
725.0,285.0,13847.0,try use default gem fix,10320.0,requiring library global namespace alw,relates,1.0,
962.0,1067.0,15239.0,current spec test use th,15172.0,backgroundrnrnthis proposal emanates f,independent,0.0,
1554.0,4314.0,12244.0,sometimes calculates integer integer n,10634.0,add method benchmarkreportbaseline,independent,0.0,
496.0,1256.0,4778.0,manipulating text file mostly inpu,9650.0,hi guy rnrna quick idea next maj,independent,0.0,
1090.0,3276.0,15829.0,id like propose sugar objectthen,12354.0,step reproducernrncreate ec keyrn,independent,0.0,
282.0,134.0,12957.0,currently create lambda proc one u,15973.0,kernellambda receives proc,relates,1.0,
990.0,6023.0,7349.0,inheriting directly structnew clas,4234.0,beginrn initial value hash defau,independent,0.0,
345.0,3083.0,10083.0,hirnrntheres issuernrnrubyr,15777.0,zeitwerk need able check given,independent,0.0,
289.0,381.0,12697.0,method like alias method attr accessor defi,8846.0,propose changing moduleinclude public,relates,1.0,
194.0,1032.0,4698.0,ruby licensing ruby,2000.0,beginn hellorn rn recently readline,relates,1.0,
1302.0,2822.0,16374.0,adding new method object clas,8636.0,discussed whether rdoc documentation,independent,0.0,
1421.0,523.0,14197.0,none one accept,11286.0,proposalrnit proposed enumerable,relates,1.0,
1552.0,338.0,13137.0,update javascript added object shor,11105.0,support hash literal,relates,1.0,
1539.0,3479.0,9916.0,bit big attach proposal basi,7978.0,beginrnthe current behavior followin,independent,0.0,
25.0,1027.0,10084.0,unicode string normalization frequent ope,2034.0,beginrn consideration recently giv,relates,1.0,
495.0,105.0,16018.0,since moduledeprecate consta,16345.0,propose ruby doesnt emit deprecation,relates,1.0,
1451.0,81.0,10637.0,encountered issue bringing v,16482.0,right nethttp force user use cl,relates,1.0,
63.0,958.0,5543.0,first rb thread blocking region requires th,4328.0,beginrn think general enough rem,relates,1.0,
57.0,6009.0,10123.0,broken using rnrnrn echo,10183.0,method class special alway,independent,0.0,
711.0,4123.0,17393.0,could helpful define ractormovedi,3185.0,beginn fileexpand path passed str,independent,0.0,
30.0,4430.0,15010.0,currently multiple array allocated,5590.0,begin pgp signed messagern hash,independent,0.0,
561.0,6718.0,10107.0,reduces casting long line sho,16851.0,implemented linear probing simple,independent,0.0,
821.0,427.0,12241.0,refinement feature,16746.0,ruby syntax full end im paranoid,relates,1.0,
773.0,1580.0,9023.0,propose addition tail method,10052.0,implementation queue sizedqueue ha,independent,0.0,
616.0,949.0,5044.0,reason zip doesnt return r,4539.0,inspired haskells zipwith function ha,relates,1.0,
904.0,3938.0,17339.0,abstractrnthousands million,3246.0,beginn hirn rn currently yamlyamler,independent,0.0,
1385.0,1537.0,7846.0,id like disable tl compression tl,7918.0,currently ruby library way detect,independent,0.0,
932.0,2778.0,6724.0,gimme gimme gimme waaaaaant dont need,15567.0,situation rescue except,independent,0.0,
828.0,3769.0,2617.0,beginn patch level irbmain,4309.0,beginrn hi allrn rn recently noticed,independent,0.0,
250.0,1684.0,2456.0,beginrn example module th,10251.0,current implementation urifind proxy w,independent,0.0,
705.0,258.0,14138.0,many good reason simply define,14240.0,think four special variable separat,relates,1.0,
869.0,4684.0,7702.0,beginrnas discussed recent ruby,4688.0,documented functionslast functionscount,independent,0.0,
783.0,1772.0,9405.0,think one pro,13333.0,currently block take block bl,independent,0.0,
1418.0,806.0,12697.0,method like alias method attr accessor defi,6539.0,feel inconsistency meth,relates,1.0,
128.0,216.0,13685.0,unicode published week ago,14802.0,unicode version published somet,relates,1.0,
76.0,6025.0,11081.0,case process encounter highnumbered fds,14092.0,dont work tempfile often every ti,independent,0.0,
1010.0,5776.0,5145.0,currently arraytranspose doesnt transpose,7257.0,eric hodel planning update rubygems,independent,0.0,
189.0,875.0,5481.0,beginrnrnuptodate summary propo,11057.0,gemified json libraryrnrn,relates,1.0,
77.0,439.0,12116.0,sometimes need apply divmod repeatedly,4787.0,suggest new feature integer enumerat,relates,1.0,
1380.0,865.0,5653.0,hirn rntoday talked nahi en,7835.0,ago matz declared intention rem,relates,1.0,
101.0,162.0,15751.0,similar nameerrorreceiver return,16419.0,exception class receiver accept r,relates,1.0,
649.0,4533.0,15170.0,currently nice way give webrick,15974.0,there really common mistake people make wh,independent,0.0,
179.0,1600.0,5555.0,shouldnt include method renamed,10323.0,doc little bit diffic,independent,0.0,
601.0,455.0,12026.0,add simple way filter warning,11588.0,ruby current warning system lacking warn,relates,1.0,
1174.0,112.0,4539.0,inspired haskells zipwith function ha,16261.0,upd discussion comment method,relates,1.0,
197.0,21.0,13334.0,mathncomplex mathnrational deprec,17281.0,mathn deprecated canonicalization,relates,1.0,
1160.0,38.0,16745.0,currently date datetime compar,5779.0,hellornrnthe ftp documentation ruby,independent,0.0,
1144.0,7573.0,1218.0,beginrn hi would like propose add,4172.0,beginrn usual ruby community,independent,0.0,
124.0,1039.0,4073.0,beginn suspect ruby mi,1784.0,beginn glad see there build,relates,1.0,
1347.0,3603.0,2824.0,beginn backtrace singleton class,14565.0,quite bit code like thisrnrn,independent,0.0,
1020.0,817.0,6414.0,meanrnrnjohn name john last sm,5474.0,hellornrnim sending patch keyword,relates,1.0,
1321.0,993.0,3649.0,beginn arraysample arrayshuffle arraysh,3647.0,arraysample support sampling,relates,1.0,
48.0,228.0,12912.0,dont allow range without end like,14697.0,enumeratorarithmeticsequence ha,relates,1.0,
425.0,241.0,14489.0,currently discourse boot notice min,14492.0,rn rubygem like yomikomu,relates,1.0,
1208.0,5276.0,11146.0,even miniruby creates one generic ivar plain,17296.0,rnrnthe fileutilschmod provides sam,independent,0.0,
594.0,860.0,6241.0,beginrncurrently modulemethod defined,5673.0,significant reason undef met,relates,1.0,
1056.0,475.0,11925.0,propose make struct subclass constructor w,16806.0,proposalrnrnrbrnpost structnew,relates,1.0,
357.0,3174.0,12586.0,hellornrnclass array sample method,14615.0,currently need either use kind,independent,0.0,
1047.0,645.0,14129.0,hirnrnare plan add support,7747.0,beginrncurrently way create,independent,0.0,
65.0,624.0,9049.0,nmatrix weve implemented range shortha,14044.0,described numonarray pycal,relates,1.0,
952.0,1024.0,2166.0,beginn patch implement th,1999.0,beginn ive written improved version,relates,1.0,
1398.0,7068.0,16005.0,let propose string time conversion met,15963.0,want count many vm instruction get e,independent,0.0,
1396.0,725.0,9402.0,propose following syntax specify,13048.0,relatively common call regexpnewre,independent,0.0,
900.0,448.0,13395.0,seem method ruby,12075.0,sometimes write following codernrnru,relates,1.0,
475.0,40.0,16476.0,seems like blocking syscall done,17134.0,add resolve timeout tcpsocketnewrnit,relates,1.0,
708.0,1783.0,4774.0,based user experience issue,17276.0,although obviously syntax error,independent,0.0,
796.0,636.0,12512.0,think value transformation fundamental,8951.0,please see thread,relates,1.0,
1339.0,5275.0,10782.0,found use bigdecimal,17404.0,id like ractorsendmessage express,independent,0.0,
1018.0,4902.0,7652.0,beginrnjust minor patch configure,10134.0,make easier u try alterna,independent,0.0,
801.0,364.0,6792.0,forget would nice,4985.0,would like add would create l,independent,0.0,
1252.0,528.0,11167.0,hi guysrnrnhi nobu rnrnalso hi matz,12046.0,write accessor method bo,relates,1.0,
149.0,671.0,8568.0,fixnumsize really useful represent,8553.0,changing bignumsize well defin,relates,1.0,
371.0,7125.0,4265.0,beginrn many library relaunch ruby pe,12244.0,sometimes calculates integer integer n,independent,0.0,
1432.0,472.0,11951.0,rubyvminstructionsequencecompile rai,11868.0,currently rubyvminstructionsequencecompile,relates,1.0,
1269.0,1004.0,8155.0,currently webrick understands body,4243.0,beginrn drbstop service called al,independent,0.0,
78.0,7239.0,14268.0,rnany comment commit day,12755.0,id like propose ruby infrastruct,independent,0.0,
506.0,6129.0,13733.0,would like let delegator dump inst,5589.0,another committer review request th,independent,0.0,
401.0,357.0,12912.0,dont allow range without end like,14697.0,enumeratorarithmeticsequence ha,relates,1.0,
1391.0,199.0,13721.0,since attr hash key frequently reused,7067.0,hellornrni think ioreopen accept,independent,0.0,
605.0,1205.0,15942.0,comparison rubygems npm offer builtin,7701.0,beginrni would like see keyword args exp,independent,0.0,
1086.0,126.0,11105.0,support hash literal,16095.0,common usern rubyrnclass arn de,relates,1.0,
984.0,463.0,12019.0,nowadays almost every processor,12020.0,defining memory model language nece,relates,1.0,
1103.0,569.0,13847.0,try use default gem fix,10320.0,requiring library global namespace alw,relates,1.0,
573.0,2491.0,10585.0,define optimized setter first,10173.0,suppose empty ensure like,independent,0.0,
338.0,1440.0,16663.0,many library use caller,10481.0,id like propose syntax change allow boo,independent,0.0,
245.0,6703.0,4414.0,beginrn im wondering whether following,14452.0,result fewer conversion common mod,independent,0.0,
1224.0,435.0,12160.0,xmlrpc library longer maintain actively,5481.0,beginrnrnuptodate summary propo,relates,1.0,
415.0,3613.0,5644.0,please add enumerableexclude antonym e,10663.0,hirnrnconsider file called testrbr,independent,0.0,
578.0,1010.0,8015.0,diff git agcc bgccrnindex,2837.0,beginrn gc currently increase size,relates,1.0,
233.0,3035.0,5644.0,please add enumerableexclude antonym e,9997.0,increase performance machine,independent,0.0,
156.0,1084.0,15663.0,semantics autoload extremely compli,6154.0,nonblocking io operation started extendin,independent,0.0,
857.0,4292.0,14114.0,must discussed beforernpleas,9969.0,could alias fileempty filezero rn,independent,0.0,
1377.0,1561.0,16817.0,would like attr predicate like attr reader,10506.0,imho api enumerableany behavior could,independent,0.0,
1461.0,973.0,7251.0,suspect kernelusing using alread,4085.0,beginrn said rubyconf id lik,relates,1.0,
1468.0,677.0,8539.0,unbundling exttk ruby reposito,5481.0,beginrnrnuptodate summary propo,relates,1.0,
1282.0,3453.0,7091.0,suggest new method objectputs toio fi,15010.0,currently multiple array allocated,independent,0.0,
440.0,6.0,17365.0,summary currently good way ret,17378.0,discussion marcandre found good,relates,1.0,
304.0,105.0,4326.0,beginrn fiber considered corouti,9174.0,seems useful able check presence,independent,0.0,
991.0,3350.0,5707.0,tempfile always us finalizer delegater,17290.0,frequently use keyword argument pa,independent,0.0,
1215.0,138.0,15973.0,kernellambda receives proc,17361.0,newsrnrnrn kernellambda,relates,1.0,
277.0,620.0,9112.0,module included class,1586.0,beginrn scenariorn include foo,relates,1.0,
81.0,2043.0,14777.0,hirnrnas mentioned,14788.0,sometimes need fetch k,independent,0.0,
1510.0,1401.0,16741.0,shellwords module originally designed,13246.0,bashrn cat duprbrnputs one one,independent,0.0,
1067.0,7301.0,15950.0,take first character string u,2617.0,beginn patch level irbmain,independent,0.0,
183.0,700.0,16364.0,defining toplevel keywordsr,10182.0,cleanup case mvm development proceeds,independent,0.0,
1206.0,2190.0,10065.0,output gem environment close,17047.0,proposalrnin netsmtp add support,independent,0.0,
531.0,576.0,13334.0,mathncomplex mathnrational deprec,10169.0,englishrnrnas mentioned,relates,1.0,
570.0,3421.0,5010.0,always found optionparser api wel,4610.0,curry lambda argument c,independent,0.0,
384.0,1083.0,5555.0,shouldnt include method renamed,15463.0,problemrnim using,independent,0.0,
522.0,7282.0,9235.0,document followingrnrn wha,1844.0,beginrn immediate cant dupd,independent,0.0,
60.0,1080.0,8834.0,intended difference kernelrequir,14056.0,attached patch allows make method,independent,0.0,
1413.0,4323.0,11315.0,proposalrnrnit proposed array,4778.0,manipulating text file mostly inpu,independent,0.0,
1155.0,3924.0,12063.0,propose keyerrorreceiver keyerror,11484.0,rnspecifying destination offset al,independent,0.0,
3.0,3233.0,15172.0,backgroundrnrnthis proposal emanates f,4806.0,tried get overview developme,independent,0.0,
1313.0,470.0,12010.0,direach dirread including direntr,13969.0,dir class method pair direntries,relates,1.0,
872.0,142.0,15230.0,id like feature know loaded,15903.0,rubyvm contains mostly mrispecific feature b,relates,1.0,
1151.0,2446.0,4025.0,beginn notice every test framework,13355.0,seems obvious manages pas existi,independent,0.0,
1177.0,2127.0,4978.0,hellornrna month ago met bug wi,6399.0,microsoft window fopen function accept,independent,0.0,
301.0,863.0,5663.0,pretty common want map en,15323.0,proposal combined filter,relates,1.0,
409.0,1063.0,16183.0,reason way currently decla,11997.0,request single method read file wh,independent,0.0,
1171.0,287.0,13109.0,using refinement one file using,13805.0,refinement currently lexically scoped wh,relates,1.0,
247.0,225.0,13767.0,order ruby used scientifi,14722.0,way implement even copy pyth,relates,1.0,
206.0,7429.0,13575.0,today increase ioclose performance,16411.0,problem safe keyword extension,independent,0.0,
1058.0,2952.0,12673.0,following code change provides significa,15378.0,using ruby try save ur,independent,0.0,
655.0,101.0,15865.0,adding syntax oneline pattern,16355.0,currently single line pattern matchingexpr,relates,1.0,
779.0,2279.0,10323.0,doc little bit diffic,14684.0,summaryrnrnirb swallow exception,independent,0.0,
592.0,916.0,2265.0,beginn matrix library handle w,16021.0,rounding method currently accept numb,independent,0.0,
171.0,764.0,11420.0,let introduce id key table optimization,6962.0,ive experimented replacing struct st ta,relates,1.0,
583.0,2612.0,17208.0,proposal add compact compa,16615.0,given method bar defines instan,independent,0.0,
743.0,6363.0,5456.0,doesnt work correctly long time n,3465.0,beginn situation currently rubygems,independent,0.0,
343.0,196.0,10200.0,abstractrnrnwe need consider specific,12746.0,code worksrnrn array b,independent,0.0,
480.0,147.0,15865.0,adding syntax oneline pattern,16355.0,currently single line pattern matchingexpr,relates,1.0,
1456.0,1250.0,5893.0,hello returning various block rec,4845.0,assuming bug speed,independent,0.0,
983.0,5097.0,9140.0,possible arrayeach,2643.0,beginrn hi ryan davis rn rn wri,independent,0.0,
1498.0,530.0,11158.0,process migrating large,9963.0,id like add way get size ruby,relates,1.0,
842.0,201.0,14022.0,joining element array,15024.0,think could handy block suppor,relates,1.0,
1356.0,23.0,17145.0,id like propose objectdeep freezern,17274.0,ticket describes semantics sharea,relates,1.0,
437.0,17.0,15657.0,maintenance webrick hard rub,17303.0,propose move webrick bundled gem r,relates,1.0,
478.0,542.0,11049.0,sometime want grep like operation,9602.0,enumerablegrep useful filter thing,relates,1.0,
72.0,2351.0,6594.0,know developer meeting coming,13544.0,currently way load instruction,independent,0.0,
636.0,4324.0,13206.0,issue tracking gem release fcnt,8300.0,anyone help figure errorrn,independent,0.0,
374.0,6831.0,11428.0,safest way interact unix shell wit,14066.0,hi herernrnhere small pr add caa,independent,0.0,
758.0,6346.0,11044.0,exception noisy debug output waste,13822.0,output daysavingchanges g,independent,0.0,
737.0,2518.0,11818.0,request hashcompact hashcompact,15306.0,dont see reason preludec,independent,0.0,
39.0,696.0,8206.0,discussion porting,8110.0,useful method allowing pattern,relates,1.0,
148.0,7126.0,8458.0,simple method definedrnrnclas,17327.0,often create queue process w,independent,0.0,
751.0,2919.0,10195.0,im developing haskell binding ruby c,8437.0,ruby language currently one support,independent,0.0,
1555.0,6017.0,12236.0,abstractrnrni propose mmap similar,8478.0,without patch nil check might need b,independent,0.0,
333.0,376.0,5749.0,string class contain instance,12745.0,simplified stupid example replace som,relates,1.0,
521.0,2243.0,9346.0,install systemlevel signal handler,13666.0,dear cruby committersrnrni would like,independent,0.0,
903.0,879.0,13182.0,issue tracking gem release cmat,5481.0,beginrnrnuptodate summary propo,relates,1.0,
542.0,259.0,14138.0,many good reason simply define,16963.0,englishrb longer maintained ruby cor,relates,1.0,
379.0,5331.0,6256.0,hi allrnrni think may found way,13314.0,hashdig want assign,independent,0.0,
1006.0,1.0,15752.0,believe introduce module exp,17500.0,rubyvm traprn user think,relates,1.0,
215.0,7102.0,15627.0,singleton class aclass,7375.0,people hard time using psych thus,independent,0.0,
723.0,921.0,5016.0,calling kernelcaller negative limit sh,3917.0,beginrn propose introduce kernelcalle,relates,1.0,
263.0,473.0,11925.0,propose make struct subclass constructor w,15076.0,struct used instantiate object,relates,1.0,
1370.0,266.0,14055.0,following string symbol method cu,12786.0,descriptionrnrni would find stringcasecmp,relates,1.0,
1375.0,5550.0,13382.0,abstractrnrnadd option netftp,12519.0,hi allrnrni propose syntax change al,independent,0.0,
681.0,607.0,9612.0,previously discussed removing open,5481.0,beginrnrnuptodate summary propo,relates,1.0,
1193.0,6514.0,2784.0,beginn moment appears,12318.0,often achieve element using iterator w,independent,0.0,
1130.0,3778.0,10096.0,frozen string global symbolsid str hashe,7631.0,saw bug source,independent,0.0,
1346.0,1021.0,2321.0,beginn created new patch ar,2322.0,beginrn patch add standard deviatio,relates,1.0,
1102.0,746.0,7340.0,following discussion,7297.0,would love shorter alias,relates,1.0,
240.0,503.0,6470.0,attr accesor currently return nil would b,11539.0,summaryrnrnwe seek add mechanism fo,relates,1.0,
675.0,2437.0,9585.0,please add method object,15415.0,fileutils mv fall back copy unlink,independent,0.0,
209.0,763.0,6973.0,numericinteger check whether instance,5310.0,believe ambiguous object beha,relates,1.0,
454.0,660.0,8643.0,bindingfrom hash would work likernrn,8631.0,would interesting erb could allow h,relates,1.0,
439.0,6036.0,8232.0,recently struggling matrix cl,14580.0,given hashrnrn rubyrnhash,independent,0.0,
978.0,851.0,15549.0,feature proposal something ive,7377.0,feature request got rejected,independent,0.0,
334.0,767.0,10051.0,rnwhen nbsp character string,6727.0,beginrni run many instance en,independent,0.0,
1179.0,301.0,13581.0,another programming language even java,16275.0,objmethod introduced,relates,1.0,
1402.0,178.0,15829.0,id like propose sugar objectthen,11720.0,time least version,independent,0.0,
1366.0,2029.0,14319.0,rnfor garbageconcious user use,13206.0,issue tracking gem release fcnt,independent,0.0,
747.0,964.0,4257.0,beginn switch hittered already passed nearl,4068.0,beginn current standard date library,relates,1.0,
1143.0,436.0,5903.0,given preparation patch alr,12142.0,rn hello following patch contains,relates,1.0,
778.0,555.0,10637.0,encountered issue bringing v,16482.0,right nethttp force user use cl,relates,1.0,
67.0,47.0,16345.0,propose ruby doesnt emit deprecation,17000.0,matz decided disable deprecation warnin,relates,1.0,
1189.0,972.0,7793.0,would nice following method,4151.0,beginrn hirn rn method,relates,1.0,
317.0,586.0,10084.0,unicode string normalization frequent ope,9111.0,beginrncurrently string con,relates,1.0,
1499.0,697.0,12306.0,time rejected featur,8110.0,useful method allowing pattern,relates,1.0,
1190.0,2827.0,12354.0,step reproducernrncreate ec keyrn,4610.0,curry lambda argument c,independent,0.0,
1394.0,687.0,12019.0,nowadays almost every processor,8259.0,motivated gist url,relates,1.0,
892.0,6709.0,11796.0,fix reduce call get stat much po,4969.0,library name ruby sta,independent,0.0,
260.0,873.0,9612.0,previously discussed removing open,5481.0,beginrnrnuptodate summary propo,relates,1.0,
497.0,6221.0,3620.0,beginrn queue sizedqueue conditionvari,12364.0,hirnrnive attached patch copy,independent,0.0,
950.0,7247.0,10219.0,tiny improvement older phenom ii,17266.0,im working bundling typeprof,independent,0.0,
716.0,975.0,4084.0,beginn pack support network byt,3491.0,beginn arraypack stringunpack,relates,1.0,
224.0,5829.0,5574.0,array comparable array already,3986.0,beginn hirn rn ruby vrn ruby,independent,0.0,
315.0,956.0,10590.0,getting current gc state gclatest gc info,10081.0,increase performance machine,independent,0.0,
1479.0,626.0,9037.0,beginrni thinking frozen lite,8804.0,introduce syntax,relates,1.0,
739.0,877.0,13173.0,issue tracking gem release webr,5481.0,beginrnrnuptodate summary propo,relates,1.0,
1241.0,293.0,3388.0,beginrn abcdefghijstar,13712.0,stringstart receive regexprn,relates,1.0,
1482.0,510.0,11420.0,let introduce id key table optimization,6962.0,ive experimented replacing struct st ta,relates,1.0,
1214.0,603.0,9777.0,currently different block object la,15973.0,kernellambda receives proc,relates,1.0,
730.0,694.0,8158.0,use lightweight structure loaded feature,14460.0,hirnrnive attached patch speed u,relates,1.0,
412.0,2764.0,15609.0,rb sleep us time internally,15093.0,currently ruby head following giv,independent,0.0,
1442.0,568.0,10320.0,requiring library global namespace alw,5643.0,current kernelload defined asrnrn,relates,1.0,
1440.0,814.0,6470.0,attr accesor currently return nil would b,11541.0,since ruby def return symbol th,relates,1.0,
402.0,730.0,7388.0,beginrnfrom githubrn,6721.0,rni think following method missing fr,relates,1.0,
820.0,7316.0,3591.0,beginrn duckinator branch fo,13260.0,think lot occasion receive,independent,0.0,
1340.0,693.0,11537.0,sometimes write following code rail ap,8191.0,beginrnas ducktyped language ruby,relates,1.0,
1087.0,3654.0,17355.0,given pattern matching officially supported,4095.0,beginrn builtin coverage ruby,independent,0.0,
229.0,129.0,12447.0,sometimes want extract digit placeva,16011.0,ruby seems way format number w,relates,1.0,
853.0,901.0,5138.0,current ruby io class nonblocking,4560.0,blindly hitting ioread nonblock raising,relates,1.0,
712.0,1085.0,13095.0,ioc rb syscall remove deprecation notice,14857.0,abstractrnrncollect malloc related inf,independent,0.0,
1553.0,1187.0,8691.0,following codernrndef reassigned unuse,12964.0,sub gsub method would allow c,independent,0.0,
826.0,9.0,17365.0,summary currently good way ret,17378.0,discussion marcandre found good,relates,1.0,
1407.0,893.0,6414.0,meanrnrnjohn name john last sm,5474.0,hellornrnim sending patch keyword,relates,1.0,
515.0,662.0,12775.0,often see use case randomly sample sub,4326.0,beginrn fiber considered corouti,independent,0.0,
443.0,1014.0,7518.0,fiddlepointerto str int,13129.0,refinement method missing respond,independent,0.0,
1560.0,7092.0,14953.0,problemrnto measure mjitgenerated cod,16899.0,add method get first,independent,0.0,
1279.0,505.0,11537.0,sometimes write following code rail ap,8237.0,beginrnthis feature suggestion wa,relates,1.0,
362.0,1086.0,14393.0,ruby revision,6353.0,relating keyword argument ar,independent,0.0,
1329.0,784.0,8619.0,time writing many differen,5877.0,currently taking substring str,independent,0.0,
676.0,26.0,17145.0,id like propose objectdeep freezern,17273.0,proposal introduce shareable con,relates,1.0,
682.0,375.0,11429.0,currently assigns username variabl,13208.0,found need recently class,independent,0.0,
1022.0,5081.0,9515.0,io class pair class meth,11315.0,proposalrnrnit proposed array,independent,0.0,
1165.0,6353.0,8119.0,beginrnrnthe purpose rindatuplespace,12624.0,id like suggest new syntactic featurer,independent,0.0,
296.0,748.0,12957.0,currently create lambda proc one u,7314.0,code need convert proc,relates,1.0,
351.0,409.0,12460.0,currently unicode version used speci,15341.0,emoji version different unicod,relates,1.0,
615.0,4478.0,8215.0,beginrnas part debugging celluloid ha,9322.0,getting array instance method inst,independent,0.0,
1503.0,56.0,16989.0,opening series feature request,16992.0,officially set element uncertain order,relates,1.0,
450.0,237.0,12996.0,proposal range optimize red,14575.0,conscious duplicate bug,relates,1.0,
405.0,1778.0,13302.0,currently setting lot program,11791.0,frequently use literal quoting aka w,independent,0.0,
1272.0,150.0,14035.0,reproducernrnexecute urifileetc,15861.0,recently ruby getting better parsing ur,relates,1.0,
121.0,334.0,13173.0,issue tracking gem release webr,5481.0,beginrnrnuptodate summary propo,relates,1.0,
227.0,913.0,5065.0,ive noticed issue subjecting endal,5054.0,though matz said ruby,relates,1.0,
1501.0,2123.0,11298.0,noticed unnecesary getsockname syscalls,5551.0,enumerabledropn drop eleme,independent,0.0,
980.0,7053.0,3727.0,beginrn ruby longer includes th,10199.0,symbian o ended,independent,0.0,
1225.0,5514.0,14123.0,matz may commit really want,5129.0,suggest create class filearray who,independent,0.0,
527.0,93.0,15751.0,similar nameerrorreceiver return,16419.0,exception class receiver accept r,relates,1.0,
610.0,947.0,5549.0,request following methodsrnrn com,4574.0,beginrnhellornrnmany people writt,relates,1.0,
1027.0,3405.0,4076.0,beginn prevent unnecesary stats lik,12194.0,talked last developer meeting p,independent,0.0,
860.0,5100.0,16373.0,rdoc documentation kernel,16244.0,comparing time using pretty,independent,0.0,
1220.0,610.0,9453.0,ruby returning symbol def,11541.0,since ruby def return symbol th,relates,1.0,
881.0,4989.0,14859.0,implement timeout vmrnrnbased ug,15805.0,reference github pr,independent,0.0,
132.0,3837.0,8859.0,hirni think would useful,13517.0,rninstead relying native conditio,independent,0.0,
607.0,288.0,13789.0,new direntries dirchidren wo,11302.0,direntries return array content wi,relates,1.0,
1445.0,492.0,11588.0,ruby current warning system lacking warn,17122.0,deprecation warning warning rub,relates,1.0,
482.0,4998.0,13516.0,warning currently readsrnrnloading,15734.0,hi ruby teamrnrnive created pull request,independent,0.0,
2.0,84.0,15958.0,matz changed timeto format fr,16470.0,ruby added nanosecond representation th,relates,1.0,
992.0,3424.0,10532.0,analogous functionality found io,11227.0,hellornrnionew want numberrnr,independent,0.0,
363.0,4952.0,15919.0,request optional argument integertim,12817.0,hello ruby core team may read,independent,0.0,
212.0,179.0,8468.0,yesterday github tokyo drinkup thanks gi,15344.0,would like start discussion relating,relates,1.0,
116.0,2404.0,17479.0,backgroundrnrnthere currently way,14887.0,class inherits array del,independent,0.0,
1015.0,959.0,5394.0,proposal anonymous symbol anonymous,4288.0,beginrn one groovy feature tend,relates,1.0,
789.0,116.0,14344.0,rely refinement lot dont want,16241.0,original discussion,relates,1.0,
1243.0,3013.0,10444.0,hi incompatible change little bitrnr,3773.0,beginrn sure parent best name,independent,0.0,
96.0,6785.0,6622.0,operator defined alias exi,9892.0,github support show contributing guideline,independent,0.0,
